Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg
192.168.10.17-192.168.10.3-45249-3268-6,192.168.10.17,45249,192.168.10.3,3268,6,03-07-2017 13:57,16406507,22,15,4884,6942,1313,0,222,384.7287232,3069,0,462.8,886.9847961,720.8115658,2.255202768,455736.3056,2725283.251,1.64E+07,1,1.64E+07,781262.2381,3567983.905,1.64E+07,1,1.64E+07,1171884.214,4380536.376,1.64E+07,3,12,12,0,0,720,496,1.340931376,0.914271392,0,3069,319.6216216,637.7017917,406663.5751,0,4,0,24,35,0,0,0,0.681818182,319.6216216,222,462.8
192.168.10.5-192.168.10.3-123-123-17,192.168.10.5,123,192.168.10.3,123,17,03-07-2017 14:10,63999784,4,4,192,192,48,48,48,0,48,48,48,0,6.00002025,0.125000422,9142826.286,2.42E+07,6.40E+07,3,6.40E+07,2.13E+07,3.70E+07,6.40E+07,3,6.40E+07,2.13E+07,3.70E+07,6.40E+07,3,0,0,0,0,32,32,0.062500211,0.062500211,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.17-192.168.10.3-42098-389-6,192.168.10.17,42098,192.168.10.3,389,6,03-07-2017 13:57,17058954,32,21,5886,9302,1313,0,183.9375,326.0477837,3069,0,442.952381,735.8424747,890.324225,3.10687279,328056.8077,2272284.001,1.64E+07,1,1.71E+07,550288.8387,2941292.059,1.64E+07,1,1.71E+07,852943.25,3659141.991,1.64E+07,3,18,18,0,0,1040,688,1.875847722,1.231025068,0,3069,286.5660377,536.6462633,287989.2119,0,4,0,36,51,0,0,0,0.65625,286.5660377,183.9375,442.952381
192.168.10.3-192.168.10.1-60064-53-17,192.168.10.3,60064,192.168.10.1,53,17,03-07-2017 14:02,30433,1,1,57,142,57,57,57,0,142,142,142,0,6538.954424,65.71813492,30433,0,30433,30433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.85906746,32.85906746,57,142,99.5,60.1040764,3612.5,0,0,0,0,0,0,0,0,1,99.5,57,142
192.168.10.14-74.121.138.59-49638-443-6,192.168.10.14,49638,74.121.138.59,443,6,03-07-2017 14:10,111142212,12,12,12,0,1,1,1,0,0,0,0,0,0.107969778,0.215939557,4832270.087,5135297.789,1.02E+07,23757,1.11E+08,1.01E+07,70736.24959,1.02E+07,1.00E+07,1.11E+08,1.01E+07,70709.78924,1.02E+07,1.00E+07,0,0,0,0,240,384,0.107969778,0.107969778,0,1,0.5,0.510753918,0.260869565,0,0,0,0,24,0,0,0,1,0.5,1,0
192.168.10.3-192.168.10.1-60095-53-17,192.168.10.3,60095,192.168.10.1,53,17,03-07-2017 13:58,90399,1,1,73,125,73,73,73,0,125,125,125,0,2190.289716,22.12413854,90399,0,90399,90399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,11.06206927,11.06206927,73,125,99,36.76955262,1352,0,0,0,0,0,0,0,0,1,99,73,125
192.168.10.3-192.168.10.1-60388-53-17,192.168.10.3,60388,192.168.10.1,53,17,03-07-2017 14:06,30719,1,1,56,126,56,56,56,0,126,126,126,0,5924.672027,65.10628601,30719,0,30719,30719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.55314301,32.55314301,56,126,91,49.49747468,2450,0,0,0,0,0,0,0,0,1,91,56,126
192.168.10.14-192.168.10.3-53044-53-17,192.168.10.14,53044,192.168.10.3,53,17,03-07-2017 14:06,31703,2,2,70,102,35,35,35,0,51,51,51,0,5425.354067,126.1710248,10567.66667,18220.59715,31607,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,16,16,63.08551241,63.08551241,35,51,43,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,43,35,51
192.168.10.14-192.168.10.3-60711-53-17,192.168.10.14,60711,192.168.10.3,53,17,03-07-2017 14:07,110241051,4,4,132,636,34,32,33,1.154700538,190,128,159,35.79571669,6.96655187,0.072568249,1.57E+07,4.17E+07,1.10E+08,3,1.10E+08,3.67E+07,6.36E+07,1.10E+08,3,1.10E+08,3.67E+07,6.36E+07,1.10E+08,3,0,0,0,0,32,32,0.036284124,0.036284124,32,190,96,71.31419414,5085.714286,0,0,0,0,0,0,0,0,1,96,33,159
192.168.10.14-192.168.10.3-53467-53-17,192.168.10.14,53467,192.168.10.3,53,17,03-07-2017 14:07,31079,2,2,58,122,29,29,29,0,61,61,61,0,5791.692139,128.7042698,10359.66667,17937.40685,31072,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,16,16,64.35213488,64.35213488,29,61,45,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,45,29,61
192.168.10.3-192.168.10.1-60799-53-17,192.168.10.3,60799,192.168.10.1,53,17,03-07-2017 14:09,30366,1,1,54,70,54,54,54,0,70,70,70,0,4083.514457,65.8631364,30366,0,30366,30366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.9315682,32.9315682,54,70,62,11.3137085,128,0,0,0,0,0,0,0,0,1,62,54,70
192.168.10.3-192.168.10.1-61784-53-17,192.168.10.3,61784,192.168.10.1,53,17,03-07-2017 14:09,93039255,2,2,101,223,53,48,50.5,3.535533906,113,110,111.5,2.121320344,3.482401057,0.042992606,3.10E+07,5.36E+07,9.29E+07,30334,9.30E+07,9.30E+07,0,9.30E+07,9.30E+07,9.29E+07,9.29E+07,0,9.29E+07,9.29E+07,0,0,0,0,16,16,0.021496303,0.021496303,48,113,81,35.29872519,1246,0,0,0,0,0,0,0,0,1,81,50.5,111.5
192.168.10.3-192.168.10.1-61131-53-17,192.168.10.3,61131,192.168.10.1,53,17,03-07-2017 14:06,509,1,1,43,59,43,43,43,0,59,59,59,0,200392.9273,3929.273084,509,0,509,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1964.636542,1964.636542,43,59,51,11.3137085,128,0,0,0,0,0,0,0,0,1,51,43,59
192.168.10.3-192.168.10.1-60560-53-17,192.168.10.3,60560,192.168.10.1,53,17,03-07-2017 14:06,30488,1,1,51,67,51,51,51,0,67,67,67,0,3870.37523,65.59958016,30488,0,30488,30488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.79979008,32.79979008,51,67,59,11.3137085,128,0,0,0,0,0,0,0,0,1,59,51,67
192.168.10.3-192.168.10.1-62420-53-17,192.168.10.3,62420,192.168.10.1,53,17,03-07-2017 14:06,31742,1,1,55,109,55,55,55,0,109,109,109,0,5166.656165,63.00800202,31742,0,31742,31742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,31.50400101,31.50400101,55,109,82,38.18376618,1458,0,0,0,0,0,0,0,0,1,82,55,109
192.168.10.14-192.168.10.3-62252-53-17,192.168.10.14,62252,192.168.10.3,53,17,03-07-2017 14:06,30927,2,2,98,154,49,49,49,0,77,77,77,0,8148.220002,129.3368254,10309,17810.69204,30875,4,48,48,0,48,48,4,4,0,4,4,0,0,0,0,16,16,64.66841271,64.66841271,49,77,63,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,63,49,77
192.168.10.19-192.168.10.255-137-137-17,192.168.10.19,137,192.168.10.255,137,17,03-07-2017 14:07,18,11,0,550,0,50,50,50,0,0,0,0,0,3.06E+07,611111.1111,1.8,1.549193338,6,1,18,1.8,1.549193338,6,1,0,0,0,0,0,0,0,0,0,88,0,611111.1111,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,50,50,0
192.168.10.19-192.168.10.255-138-138-17,192.168.10.19,138,192.168.10.255,138,17,03-07-2017 14:08,22,13,0,3055,0,235,235,235,0,0,0,0,0,1.39E+08,590909.0909,1.833333333,1.403458931,6,1,22,1.833333333,1.403458931,6,1,0,0,0,0,0,0,0,0,0,104,0,590909.0909,0,235,235,235,0,0,0,0,0,0,0,0,0,0,0,235,235,0
192.168.10.12-192.168.10.19-137-137-17,192.168.10.12,137,192.168.10.19,137,17,03-07-2017 14:07,47,2,0,124,0,62,62,62,0,0,0,0,0,2638297.872,42553.19149,47,0,47,47,47,47,0,47,47,0,0,0,0,0,0,0,0,0,16,0,42553.19149,0,62,62,62,0,0,0,0,0,0,0,0,0,0,0,62,62,0
192.168.10.14-192.168.10.3-63465-53-17,192.168.10.14,63465,192.168.10.3,53,17,03-07-2017 14:09,163,2,2,84,116,42,42,42,0,58,58,58,0,1226993.865,24539.8773,54.33333333,88.91194146,157,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,16,16,12269.93865,12269.93865,42,58,50,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,50,42,58
192.168.10.3-192.168.10.1-61998-53-17,192.168.10.3,61998,192.168.10.1,53,17,03-07-2017 14:02,230835,1,1,101,165,101,101,101,0,165,165,165,0,1152.33825,8.66419737,230835,0,230835,230835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4.332098685,4.332098685,101,165,133,45.254834,2048,0,0,0,0,0,0,0,0,1,133,101,165
192.168.10.12-91.189.89.198-123-123-17,192.168.10.12,123,91.189.89.198,123,17,03-07-2017 14:10,94022,1,1,48,48,48,48,48,0,48,48,48,0,1021.037629,21.27161728,94022,0,94022,94022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,10.63580864,10.63580864,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.14-192.168.10.3-51935-53-17,192.168.10.14,51935,192.168.10.3,53,17,03-07-2017 14:09,90713,2,2,60,264,30,30,30,0,132,132,132,0,3571.704166,44.09511316,30237.66667,52367.11279,90706,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,16,16,22.04755658,22.04755658,30,132,81,58.88972746,3468,0,0,0,0,0,0,0,0,1,81,30,132
192.168.10.25-224.0.0.251-5353-5353-17,192.168.10.25,5353,224.0.0.251,5353,17,03-07-2017 14:10,40079559,91,0,6422,0,90,37,70.57142857,22.2446712,0,0,0,0,160.2313039,2.270484064,445328.4333,3000904.118,2.71E+07,1,4.01E+07,445328.4333,3000904.118,2.71E+07,1,0,0,0,0,0,0,0,0,0,728,0,2.270484064,0,37,90,70.57142857,22.2446712,494.8253968,0,0,0,0,0,0,0,0,0,70.57142857,70.57142857,0
192.168.10.16-224.0.0.251-5353-5353-17,192.168.10.16,5353,224.0.0.251,5353,17,03-07-2017 14:08,48924577,25,0,2001,0,118,45,80.04,37.22284245,0,0,0,0,40.89968933,0.510990621,2038524.042,9986680.645,4.89E+07,1,4.89E+07,2038524.042,9986680.645,4.89E+07,1,0,0,0,0,0,0,0,0,0,200,0,0.510990621,0,45,118,80.04,37.22284245,1385.54,0,0,0,0,0,0,0,0,0,80.04,80.04,0
192.168.10.9-72.21.91.29-1231-80-6,192.168.10.9,1231,72.21.91.29,80,6,03-07-2017 14:11,115295476,19,18,1316,3184,435,0,69.26315789,162.708957,796,0,176.8888889,340.522935,39.03015241,0.320914586,3202652.111,4603585.087,1.00E+07,18,1.15E+08,6403987.889,4711132.627,1.00E+07,773,1.15E+08,6780690.706,4637221.358,1.00E+07,787,3,4,0,0,404,504,0.164793977,0.15612061,0,796,121.6216216,266.3984434,70968.13063,0,2,0,7,36,0,0,0,0.947368421,121.6216216,69.26315789,176.8888889
192.168.10.9-72.21.91.29-1230-80-6,192.168.10.9,1230,72.21.91.29,80,6,03-07-2017 14:11,115295422,19,18,1316,3184,435,0,69.26315789,162.708957,796,0,176.8888889,340.522935,39.03017069,0.320914737,3202650.611,4610048.508,1.00E+07,53,1.15E+08,6403998.333,4724087.454,1.00E+07,328,1.15E+08,6780699.647,4649284.432,1.00E+07,805,3,4,0,0,404,504,0.164794054,0.156120683,0,796,121.6216216,266.3984434,70968.13063,0,2,0,7,36,0,0,0,0.947368421,121.6216216,69.26315789,176.8888889
192.168.10.3-192.168.10.1-60136-53-17,192.168.10.3,60136,192.168.10.1,53,17,03-07-2017 14:05,46414,1,1,50,114,50,50,50,0,114,114,114,0,3533.416642,43.09044685,46414,0,46414,46414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,21.54522342,21.54522342,50,114,82,45.254834,2048,0,0,0,0,0,0,0,0,1,82,50,114
192.168.10.9-216.58.217.100-1259-443-6,192.168.10.9,1259,216.58.217.100,443,6,03-07-2017 14:11,68430311,22,27,2938,10150,646,0,133.5454545,220.8713755,1430,0,375.9259259,494.4820854,191.2602735,0.716056953,1425631.479,8539577.632,5.87E+07,1,6.84E+07,3258586.238,1.29E+07,5.87E+07,159,6.84E+07,2630312.846,1.16E+07,5.87E+07,1,12,17,0,0,464,552,0.321494959,0.394561995,0,1430,267.1020408,410.6388947,168624.3019,0,2,0,29,48,0,0,0,1.227272727,267.1020408,133.5454545,375.9259259
192.168.10.9-172.217.7.227-1275-443-6,192.168.10.9,1275,172.217.7.227,443,6,03-07-2017 14:11,68014210,16,21,1739,5316,673,0,108.6875,189.7660731,1430,0,253.1428571,479.2983711,103.7283238,0.544003966,1889283.611,9829595.215,5.86E+07,1,6.80E+07,4534280.667,1.51E+07,5.87E+07,157,6.78E+07,3388734.25,1.32E+07,5.86E+07,1,9,12,0,0,332,432,0.235244958,0.308759008,0,1430,190.6756757,384.5706158,147894.5586,0,2,0,21,36,0,0,0,1.3125,190.6756757,108.6875,253.1428571
192.168.10.16-191.237.24.89-34436-443-6,192.168.10.16,34436,191.237.24.89,443,6,03-07-2017 14:11,110167355,12,12,0,636,0,0,0,0,53,53,53,0,5.773035034,0.217850379,4789885,5115277.369,1.01E+07,27,1.10E+08,1.00E+07,24914.43183,1.01E+07,9969284,1.10E+08,1.00E+07,24914.09754,1.01E+07,9969292,0,12,0,0,384,384,0.108925189,0.108925189,0,53,26.5,27.06995768,732.7826087,0,0,0,12,24,0,0,0,1,26.5,0,53
192.168.10.9-216.58.219.238-1223-80-6,192.168.10.9,1223,216.58.219.238,80,6,03-07-2017 14:10,119160314,23,19,2176,3730,433,0,94.60869565,182.3567281,746,0,196.3157895,337.5007906,49.56348134,0.352466342,2906349.122,4470751.399,1.00E+07,121,1.19E+08,5414722.136,4918385.763,1.01E+07,4485,1.19E+08,6618002.667,4692840.12,1.01E+07,20603,5,5,0,0,472,524,0.193017283,0.15944906,0,746,140.6190476,265.4742606,70476.58304,0,2,0,10,41,0,0,0,0.826086957,140.6190476,94.60869565,196.3157895
192.168.10.17-91.189.89.199-123-123-17,192.168.10.17,123,91.189.89.199,123,17,03-07-2017 14:10,64093998,2,2,96,96,48,48,48,0,48,48,48,0,2.995600306,0.06240834,2.14E+07,3.68E+07,6.39E+07,93955,6.40E+07,6.40E+07,0,6.40E+07,6.40E+07,6.40E+07,6.40E+07,0,6.40E+07,6.40E+07,0,0,0,0,16,16,0.03120417,0.03120417,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.9-216.58.219.238-1224-80-6,192.168.10.9,1224,216.58.219.238,80,6,03-07-2017 14:10,119643515,25,21,2176,5222,433,0,87.04,176.5475573,746,0,248.6666667,360.3522351,61.83368986,0.384475498,2658744.778,4355526.561,1.00E+07,48,1.20E+08,4983640.917,4951859.035,1.00E+07,4427,1.20E+08,5980357.6,4889008.484,1.00E+07,20382,5,7,0,0,536,564,0.208954075,0.175521423,0,746,160.826087,284.5376995,80961.70242,0,2,0,12,45,0,0,0,0.84,160.826087,87.04,248.6666667
192.168.10.5-172.217.6.202-49228-443-6,192.168.10.5,49228,172.217.6.202,443,6,03-07-2017 14:10,90726719,15,16,725,5590,235,0,48.33333333,74.88244756,1430,0,349.375,536.1334256,69.60463323,0.341685452,3024223.967,1.14E+07,4.50E+07,0,9.07E+07,6477861.357,1.63E+07,4.51E+07,0,9.07E+07,6046001.2,1.58E+07,4.50E+07,1,8,8,0,0,312,356,0.16533167,0.176353782,0,1430,203.7096774,411.9753385,169723.6796,0,2,0,16,30,0,0,0,1.066666667,203.7096774,48.33333333,349.375
192.168.10.5-216.58.219.238-49227-443-6,192.168.10.5,49227,216.58.219.238,443,6,03-07-2017 14:10,90836112,34,51,717,56807,232,0,21.08823529,53.64550739,2860,0,1113.862745,635.2747128,633.2723708,0.935751191,1081382.286,6901538.169,4.50E+07,1,9.08E+07,2751464.939,1.09E+07,4.51E+07,3,9.08E+07,1815995.74,8913943.571,4.50E+07,1,8,17,0,0,692,1056,0.374300476,0.561450715,0,2860,676.7529412,728.9461719,531362.5216,0,2,0,25,84,0,0,0,1.5,676.7529412,21.08823529,1113.862745
192.168.10.5-43.251.41.28-49254-443-6,192.168.10.5,49254,43.251.41.28,443,6,03-07-2017 14:11,111523977,29,32,7865,13717,751,0,271.2068966,308.7918137,1460,0,428.65625,476.027487,193.5189237,0.546967582,1858732.95,3977716.094,1.07E+07,49,1.12E+08,3982999.179,5080707.486,1.07E+07,176,1.11E+08,3588556.452,5173096.318,1.10E+07,49,14,17,0,0,592,648,0.260033768,0.286933813,0,1460,353.8032787,409.7086697,167861.194,0,2,0,31,60,0,0,0,1.103448276,353.8032787,271.2068966,428.65625
8.6.0.1-8.0.6.4-0-0-0,8.6.0.1,0,8.0.6.4,0,0,03-07-2017 14:11,118002408,124,0,0,0,0,0,0,0,0,0,0,0,0,1.050826014,959369.1707,2585512.803,1.71E+07,0,1.18E+08,959369.1707,2585512.803,1.71E+07,0,0,0,0,0,0,0,0,0,0,0,0,1.050826014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192.168.10.17-192.168.10.255-137-137-17,192.168.10.17,137,192.168.10.255,137,17,03-07-2017 14:08,18,11,0,550,0,50,50,50,0,0,0,0,0,3.06E+07,611111.1111,1.8,1.87379591,7,1,18,1.8,1.87379591,7,1,0,0,0,0,0,0,0,0,0,88,0,611111.1111,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,50,50,0
192.168.10.12-192.168.10.17-137-137-17,192.168.10.12,137,192.168.10.17,137,17,03-07-2017 14:08,3,2,0,124,0,62,62,62,0,0,0,0,0,4.13E+07,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,16,0,666666.6667,0,62,62,62,0,0,0,0,0,0,0,0,0,0,0,62,62,0
192.168.10.50-192.168.10.255-138-138-17,192.168.10.50,138,192.168.10.255,138,17,03-07-2017 14:08,19,11,0,2607,0,237,237,237,0,0,0,0,0,1.37E+08,578947.3684,1.9,1.523883927,6,1,19,1.9,1.523883927,6,1,0,0,0,0,0,0,0,0,0,88,0,578947.3684,0,237,237,237,0,0,0,0,0,0,0,0,0,0,0,237,237,0
192.168.10.50-192.168.10.255-137-137-17,192.168.10.50,137,192.168.10.255,137,17,03-07-2017 14:08,19,13,0,650,0,50,50,50,0,0,0,0,0,3.42E+07,684210.5263,1.583333333,1.443375673,6,1,19,1.583333333,1.443375673,6,1,0,0,0,0,0,0,0,0,0,104,0,684210.5263,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,50,50,0
192.168.10.12-192.168.10.50-137-137-17,192.168.10.12,137,192.168.10.50,137,17,03-07-2017 14:08,3,2,0,124,0,62,62,62,0,0,0,0,0,4.13E+07,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,16,0,666666.6667,0,62,62,62,0,0,0,0,0,0,0,0,0,0,0,62,62,0
192.168.10.12-192.168.10.3-123-123-17,192.168.10.12,123,192.168.10.3,123,17,03-07-2017 14:11,66000106,4,4,192,192,48,48,48,0,48,48,48,0,5.818172474,0.121211927,9428586.571,2.49E+07,6.60E+07,3,6.60E+07,2.20E+07,3.81E+07,6.60E+07,3,6.60E+07,2.20E+07,3.81E+07,6.60E+07,3,0,0,0,0,32,32,0.060605963,0.060605963,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.3-192.168.10.1-60152-53-17,192.168.10.3,60152,192.168.10.1,53,17,03-07-2017 14:07,30948,1,1,51,275,51,51,51,0,275,275,275,0,10533.79863,64.62453147,30948,0,30948,30948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.31226574,32.31226574,51,275,163,158.391919,25088,0,0,0,0,0,0,0,0,1,163,51,275
192.168.10.3-192.168.10.1-61392-53-17,192.168.10.3,61392,192.168.10.1,53,17,03-07-2017 14:02,60827,1,1,52,226,52,52,52,0,226,226,226,0,4570.33883,32.88013547,60827,0,60827,60827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,16.44006773,16.44006773,52,226,139,123.0365799,15138,0,0,0,0,0,0,0,0,1,139,52,226
192.168.10.17-91.189.91.157-123-123-17,192.168.10.17,123,91.189.91.157,123,17,03-07-2017 14:11,66036594,2,2,96,96,48,48,48,0,48,48,48,0,2.907478844,0.060572476,2.20E+07,3.81E+07,6.60E+07,36541,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,6.60E+07,6.60E+07,0,6.60E+07,6.60E+07,0,0,0,0,16,16,0.030286238,0.030286238,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.9-31.13.71.36-1248-443-6,192.168.10.9,1248,31.13.71.36,443,6,03-07-2017 14:11,77114378,24,24,2466,7451,557,0,102.75,146.4116442,1410,0,310.4583333,458.8295107,128.6011799,0.622452015,1640731.447,8907280.913,5.89E+07,3,7.71E+07,3352799.043,1.26E+07,5.89E+07,45,7.71E+07,3351503.348,1.27E+07,5.89E+07,3,12,19,0,0,516,492,0.311226008,0.311226008,0,1410,206.6041667,352.8851745,124527.9464,0,2,0,31,47,0,0,0,1,206.6041667,102.75,310.4583333
192.168.10.5-172.217.10.67-49239-443-6,192.168.10.5,49239,172.217.10.67,443,6,03-07-2017 14:11,90562511,67,112,921,146507,242,0,13.74626866,46.06067911,2860,0,1308.098214,435.3184598,1627.914226,1.976535302,508778.1517,4754060.36,4.50E+07,1,9.05E+07,1371592.697,7771329.162,4.50E+07,1,9.05E+07,815550.2883,6017741.44,4.50E+07,1,9,16,0,0,1352,2276,0.739820476,1.236714826,0,2860,823.6201117,716.6099348,513529.7987,0,2,0,25,178,0,0,0,1.671641791,823.6201117,13.74626866,1308.098214
192.168.10.12-152.2.133.52-123-123-17,192.168.10.12,123,152.2.133.52,123,17,03-07-2017 14:11,68045001,2,2,96,96,48,48,48,0,48,48,48,0,2.821662094,0.058784627,2.27E+07,3.92E+07,6.80E+07,44969,6.80E+07,6.80E+07,0,6.80E+07,6.80E+07,6.80E+07,6.80E+07,0,6.80E+07,6.80E+07,0,0,0,0,16,16,0.029392313,0.029392313,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.12-192.168.10.3-56558-389-6,192.168.10.12,56558,192.168.10.3,389,6,03-07-2017 14:05,227996,28,20,3830,7718,416,0,136.7857143,122.627517,1139,126,385.9,347.2249233,50650.0114,210.5300093,4850.978723,19345.41065,97244,3,227996,8444.296296,25129.48011,97244,3,183891,9678.473684,28650.80387,97643,3,20,20,0,0,896,640,122.8091721,87.72083721,0,1139,240.5833333,269.7816164,72782.12057,0,0,0,40,48,0,0,0,0.714285714,240.5833333,136.7857143,385.9
192.168.10.5-104.88.108.162-49244-443-6,192.168.10.5,49244,104.88.108.162,443,6,03-07-2017 14:11,90316640,21,24,1203,36590,444,0,57.28571429,135.1740148,4380,0,1524.583333,1131.127714,418.4500221,0.498247056,2052650.909,9481258.621,4.50E+07,2,9.03E+07,4514689.75,1.39E+07,4.50E+07,104,9.03E+07,3925801.739,1.30E+07,4.50E+07,48,4,5,0,0,432,516,0.232515293,0.265731763,0,4380,839.8444444,1106.858432,1225135.589,0,2,0,9,44,0,0,0,1.142857143,839.8444444,57.28571429,1524.583333
192.168.10.12-192.168.10.3-34946-3268-6,192.168.10.12,34946,192.168.10.3,3268,6,03-07-2017 14:05,439,4,2,800,1244,400,0,200,230.9401077,622,622,622,0,4656036.446,13667.42597,87.8,134.3454502,323,1,439,146.3333333,212.3260072,390,1,3,3,0,3,3,2,2,0,0,128,64,9111.617312,4555.808656,0,622,340.6666667,281.9380547,79489.06667,0,0,0,4,6,0,0,0,0.5,340.6666667,200,622
192.168.10.5-104.88.108.162-49241-443-6,192.168.10.5,49241,104.88.108.162,443,6,03-07-2017 14:11,95899736,30,34,2002,53898,419,0,66.73333333,146.1543665,3267,0,1585.235294,1031.479169,582.9004576,0.667363672,1522218.032,7960214.763,4.50E+07,10,9.59E+07,3306098.448,1.16E+07,4.50E+07,147,9.59E+07,2905356.818,1.09E+07,4.50E+07,48,6,7,0,0,612,716,0.312826721,0.354536951,0,3267,873.4375,1072.59701,1150464.345,0,2,0,13,63,0,0,0,1.133333333,873.4375,66.73333333,1585.235294
192.168.10.3-192.168.10.1-61905-53-17,192.168.10.3,61905,192.168.10.1,53,17,03-07-2017 14:07,30309,1,1,52,68,52,52,52,0,68,68,68,0,3959.220034,65.98700056,30309,0,30309,30309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,32.99350028,32.99350028,52,68,60,11.3137085,128,0,0,0,0,0,0,0,0,1,60,52,68
192.168.10.12-129.6.15.28-123-123-17,192.168.10.12,123,129.6.15.28,123,17,03-07-2017 14:11,69030039,2,2,96,96,48,48,48,0,48,48,48,0,2.78139782,0.057945788,2.30E+07,3.98E+07,6.90E+07,29953,6.90E+07,6.90E+07,0,6.90E+07,6.90E+07,6.90E+07,6.90E+07,0,6.90E+07,6.90E+07,0,0,0,0,16,16,0.028972894,0.028972894,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.16-91.189.89.199-123-123-17,192.168.10.16,123,91.189.89.199,123,17,03-07-2017 14:11,65094153,2,2,96,96,48,48,48,0,48,48,48,0,2.949573674,0.061449452,2.17E+07,3.74E+07,6.49E+07,93854,6.50E+07,6.50E+07,0,6.50E+07,6.50E+07,6.50E+07,6.50E+07,0,6.50E+07,6.50E+07,0,0,0,0,16,16,0.030724726,0.030724726,48,48,48,0,0,0,0,0,0,0,0,0,0,1,48,48,48
192.168.10.5-129.33.139.188-49245-443-6,192.168.10.5,49245,129.33.139.188,443,6,03-07-2017 14:11,91093715,10,10,1036,3561,485,0,103.6,178.795476,1460,0,356.1,594.1502709,50.46451339,0.219554115,4794406.053,1.42E+07,4.50E+07,1,9.10E+07,1.01E+07,1.98E+07,4.51E+07,111,9.10E+07,1.01E+07,1.98E+07,4.51E+07,1,3,5,0,0,212,204,0.109777058,0.109777058,0,1460,229.85,446.248842,199138.0289,0,2,0,8,19,0,0,0,1,229.85,103.6,356.1
